source,target,weight,last_update
google_news_politica,heraldo_aragon,30,2026-03-25 16:01
bbc_mundo,google_news_politica,28,2026-03-25 16:01
bbc_mundo,heraldo_aragon,28,2026-03-25 16:01
eldiario,heraldo_aragon,27,2026-03-25 16:01
bbc_mundo,eldiario,27,2026-03-25 16:01
eldiario,google_news_politica,27,2026-03-25 16:01
google_news_politica,lavanguardia,26,2026-03-25 16:01
heraldo_aragon,lavanguardia,26,2026-03-25 16:01
20minutos,heraldo_aragon,24,2026-03-25 16:01
expansion,heraldo_aragon,24,2026-03-25 16:01
eldiario,lavanguardia,24,2026-03-25 16:01
bbc_mundo,lavanguardia,24,2026-03-25 16:01
20minutos,bbc_mundo,24,2026-03-25 16:01
eldiario,expansion,24,2026-03-25 16:01
expansion,google_news_politica,24,2026-03-25 16:01
20minutos,google_news_politica,24,2026-03-25 16:01
20minutos,eldiario,23,2026-03-25 16:01
google_news_economia,heraldo_aragon,23,2026-03-25 16:01
google_news_politica,infolibre,23,2026-03-25 16:01
bbc_mundo,expansion,23,2026-03-25 16:01
google_news_economia,google_news_politica,23,2026-03-25 16:01
heraldo_aragon,infolibre,23,2026-03-25 16:01
bbc_mundo,elpais,22,2026-03-25 16:01
20minutos,expansion,22,2026-03-25 16:01
bbc_mundo,infolibre,22,2026-03-25 16:01
20minutos,lavanguardia,22,2026-03-25 16:01
infolibre,lavanguardia,22,2026-03-25 16:01
eldiario,google_news_economia,22,2026-03-25 16:01
expansion,lavanguardia,22,2026-03-25 16:01
expansion,infolibre,22,2026-03-25 16:01
